Global frequency set at 1000000000 ticks per second
gem5 Simulator System.  http://gem5.org
gem5 is copyrighted software; use the --copyright option for details.

gem5 version 20.1.0.4
gem5 compiled Mar 16 2021 15:26:20
gem5 started Mar 16 2021 22:53:57
gem5 executing on ppetrica-laptop, pid 4224
command line: ./build/X86_MSI/gem5.opt --debug-flags=ProtocolTrace configs/learning_gem5/part3/ruby_test.py

           2200   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0    L1Cache         Replacement   MI_A>MI_A   [0x4c0, line 0x4c0] 
           2201   0        Seq               Begin       >       [0x27e9, line 0x27c0] ST
           2202   0    L1Cache              PutAck   MI_A>I      [0x4c0, line 0x4c0] 
           2202   0    L1Cache               Store      I>IM_AD  [0x3cc0, line 0x3cc0] 
           2202   0    L1Cache               Store      I>IM_AD  [0x27c0, line 0x27c0] 
           2207   0  Directory                GetM      I>M_m    [0x3cc0, line 0x3cc0] 
           2207   0  Directory                GetM      M>M      [0x27c0, line 0x27c0] 
           2211   1        Seq               Begin       >       [0x4e9, line 0x4c0] ST
           2212   1    L1Cache             FwdGetM      M>I      [0x27c0, line 0x27c0] 
           2212   1    L1Cache               Store      I>IM_AD  [0x4c0, line 0x4c0] 
           2217   0        Seq                Done       >       [0x27e9, line 0x27c0] 0 cycles
           2217   0    L1Cache           DataOwner  IM_AD>M      [0x27c0, line 0x27c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2217   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2218   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2219   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2220   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2221   1        Seq               Begin       >       [0x5ec, line 0x5c0] ST
           2222   1        Seq                Done       >       [0x5ec, line 0x5c0] 0 cycles
           2222   1    L1Cache               Store      M>M      [0x5c0, line 0x5c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2222   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2223   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2224   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
           2225   0  Directory                GetM   MI_m>MI_m   [0x4c0, line 0x4c0] 
